county_state,total_cases,total_fatalities,death_rate,total_tests,sq_mi,obes_percent,health_ins_noninst_pop,health_ins_noninst_pop_cov_yes,health_ins_noninst_pop_cov_no,inc_hhlds,inc_hhlds_less_than_10_000,inc_hhlds_10_000_to_14_999,inc_hhlds_15_000_to_24_999,inc_hhlds_25_000_to_34_999,inc_hhlds_35_000_to_49_999,inc_hhlds_50_000_to_74_999,inc_hhlds_75_000_to_99_999,inc_hhlds_100_000_to_149_999,inc_hhlds_150_000_to_199_999,inc_hhlds_200_000_or_more,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,race_pop,race_pop_hispanic_or_latino_of_any_race,race_pop_white_alone,race_pop_black_or_african_american_alone,race_pop_american_indian_and_alaska_native_alone,race_pop_asian_alone,race_pop_native_hawaiian_and_other_pacific_islander_alone,race_pop_some_other_race_alone,race_pop_two_or_more_races,sex_age_pop,sex_age_pop_male,sex_age_pop_female,sex_age_pop_under_5,sex_age_pop_5_to_9,sex_age_pop_10_to_14,sex_age_pop_15_to_19,sex_age_pop_20_to_24,sex_age_pop_25_to_34,sex_age_pop_35_to_44,sex_age_pop_45_to_54,sex_age_pop_55_to_59,sex_age_pop_60_to_64,sex_age_pop_65_to_74,sex_age_pop_75_to_84,sex_age_pop_85_and_over,sex_age_median_age_in_years,deaths_per_100_cases,cases_per_100_people,tests_per_100_people,pop_density,state,county,covid_severity,inc_hhlds_less_than_25_000,inc_hhlds_25_000_to_49_999,inc_hhlds_less_than_99_999,inc_hhlds_100_000_or_more,inc_hhlds_less_than_49_999,inc_hhlds_50_000_to_99_999,race_pop_other,sex_age_pop_0_to_44,sex_age_pop_45_to_74,sex_age_pop_75_and_over,sex_age_pop_0_to_64,sex_age_pop_65_and_over,sex_age_pop_0_to_35,sex_age_pop_35_to_59,sex_age_pop_60_to_84,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_inc_hhlds_less_than_25_000,percent_inc_hhlds_25_000_to_49_999,percent_inc_hhlds_less_than_99_999,percent_inc_hhlds_100_000_or_more,percent_inc_hhlds_less_than_49_999,percent_inc_hhlds_50_000_to_99_999,percent_race_pop_other,percent_sex_age_pop_0_to_44,percent_sex_age_pop_45_to_74,percent_sex_age_pop_75_and_over,percent_sex_age_pop_0_to_64,percent_sex_age_pop_65_and_over,percent_sex_age_pop_0_to_35,percent_sex_age_pop_35_to_59,percent_sex_age_pop_60_to_84
"Levy County, Florida",1120.0,12.0,0.010714285714285714,9504,1118.233,0.12300000000000001,39679,33542,6137,16433,1285,1497,2965,1929,2600,3143,1525,985,289,215,37634,50782,22025,36592,35144,39961,3269,31997,3414,80,251,0,0,950,39961,19364,20597,2012,2422,2119,2248,1989,4256,4076,5108,2958,3372,5550,2842,1009,46.8,1.0714285714285714,2.8027326643477397,23.78318860889367,35.73584396096341,Florida,Levy,2,5747,4529,14944,1274,10276,4668,1030,19122,16988,3851,30560,9401,15046,12142,11764,0.8453338037752968,0.15466619622470326,0.0781963122984239,0.0910971824986308,0.18042962331893145,0.11738574818961844,0.15821821943649972,0.19126148603419948,0.09280107101563928,0.059940363901904714,0.017586563621980158,0.013083429684172093,0.08180475964064964,0.8007056880458447,0.0854332974650284,0.002001951903105528,0.006281124095993594,0.0,0.0,0.023773178849378143,0.484572458146693,0.5154275418533071,0.050349090363104025,0.060609093866519866,0.05302670103350767,0.056254848477265335,0.04977352919096119,0.10650384124521407,0.10199944946322664,0.12782462901328795,0.0740221716173269,0.08438227271589799,0.13888541327794598,0.07111934135782387,0.02524961837791847,0.3497231181159861,0.27560396762611816,0.909389642791943,0.07752692752388486,0.6253270857421043,0.28406255704983874,0.025775130752483676,0.4785165536397988,0.4251144866244588,0.09636895973574236,0.7647456269863117,0.23525437301368834,0.37651710417657214,0.3038462500938415,0.2943870273516679
"Sumter County, Florida",2849.0,84.0,0.02948402948402948,26820,557.113,0.10300000000000001,111788,104907,6881,54636,2701,2561,4638,5950,8458,11617,8162,6485,2482,1582,55228,71108,33629,38671,34711,120999,6841,102747,8684,336,1027,44,80,1240,120999,60725,60274,2142,2201,3026,2795,2505,6715,7794,8453,6835,11262,41124,21000,5147,67.0,2.9484029484029484,2.354564913759618,22.16547244192101,217.189331428274,Florida,Sumter,2,9900,14408,44087,8967,24308,19779,1700,27178,67674,26147,53728,67271,19384,23082,73386,0.9384459870469102,0.06155401295308977,0.049436269126583214,0.046873856065597776,0.0848890841203602,0.1089025550918808,0.15480635478439125,0.21262537521048394,0.14938868145545062,0.11869463357493228,0.04542792298118457,0.02895526758913537,0.05653765733601104,0.8491557781469269,0.07176918817510887,0.002776882453573997,0.008487673451846709,0.0003636393689204043,0.0006611624889461896,0.010248018578665941,0.5018636517657171,0.4981363482342829,0.017702625641534228,0.018190232977132043,0.025008471144389626,0.0230993644575575,0.02070265043512756,0.05549632641592079,0.06441375548558252,0.06986008148827676,0.056488070149340076,0.09307514938139984,0.3398705774427888,0.1735551533483748,0.04253754163257548,0.1811992093125412,0.26370890987627205,0.8069221758547478,0.16412255655611685,0.4449081191888132,0.36201405666593456,0.014049702890106527,0.22461342655724428,0.5592938784618054,0.21609269498095027,0.44403672757626095,0.555963272423739,0.16019967107166175,0.19076190712319935,0.6065008801725634
"Seminole County, Florida",10044.0,236.0,0.02349661489446436,93718,309.401,0.091,451979,405072,46907,167304,9552,5536,13860,15080,21029,31087,22471,25434,11430,11825,63760,86617,33419,52552,42227,455086,94168,279063,48821,723,19749,257,2069,10236,455086,219935,235151,24115,27007,27593,28215,29175,65381,61743,65388,30329,28677,39798,18270,9395,39.2,2.349661489446436,2.207055369754288,20.593470245184427,1470.8614387154535,Florida,Seminole,2,28948,36109,118615,36864,65057,53558,13285,263229,164192,27665,387623,67463,201486,157460,86745,0.8962186296265977,0.1037813703734023,0.05709367379142161,0.03308946588246545,0.08284320757423612,0.09013532252665804,0.12569334863482046,0.18581145698847606,0.13431238942284704,0.15202266532778655,0.06831874910342849,0.07067972074786018,0.206923526542236,0.6132093714155127,0.10727862426002996,0.0015887107052293412,0.043396193246990684,0.000564728424957041,0.004546393428934311,0.02249245197611001,0.4832822807117775,0.5167177192882224,0.05298998431065777,0.05934482713157512,0.060632495835951886,0.06199927046755997,0.06410876186039563,0.14366735078644474,0.1356732573623447,0.14368273249451752,0.06664454630553346,0.06301446320036212,0.08745160255424249,0.04014625806990327,0.020644449620511287,0.1730263472481232,0.2158286711614785,0.7089788648209248,0.22034141443121505,0.3888550184096017,0.3201238464113231,0.029192284535230706,0.5784159477549299,0.3607933445546556,0.060790707690414565,0.8517576897553429,0.14824231024465706,0.4427426903925851,0.3460005361623957,0.1906123238245079
"Orange County, Florida",45042.0,546.0,0.01212201944851472,394023,902.539,0.08900000000000001,1309805,1119368,190437,458613,31309,19572,45084,48923,65913,87057,53072,57164,23905,26614,54335,78465,28859,42516,36397,1321194,408324,539349,262987,1471,66884,696,10823,30660,1321194,648446,672748,82019,81450,83255,88442,106036,221344,186537,176464,79201,66182,90452,41714,18098,34.9,1.212201944851472,3.4091889608944634,29.823250786788314,1463.8636114339658,Florida,Orange,3,95965,114836,350930,81069,210801,140129,43650,849083,412299,59812,1170930,150264,662546,442202,198348,0.8546066017460614,0.14539339825393854,0.06826888901971816,0.04267650502711436,0.09830510692021376,0.10667599915397076,0.1437224849709886,0.18982671664344447,0.11572284257096943,0.12464539818975913,0.05212455817868224,0.05803149932513906,0.30905680770575705,0.4082284660693282,0.19905252370204526,0.0011133868303973527,0.05062390534622471,0.0005267962161499371,0.008191832539354555,0.02320628159074292,0.4908030160597157,0.5091969839402843,0.062079452374140365,0.06164878132961549,0.06301496979247559,0.06694096400679991,0.08025770628688897,0.16753330699352253,0.14118819794821955,0.13356403374523348,0.059946533211625234,0.05009256778338382,0.0684623151482674,0.03157295597769896,0.013698215402128679,0.20925050096704628,0.2503984841249594,0.7651985443064195,0.17676995636844134,0.4596489850920057,0.3055495592144139,0.03303829717664476,0.6426633787316625,0.3120654498885099,0.04527117137982764,0.886266513471905,0.11373348652809505,0.5014751807834429,0.3346987649050783,0.1501278389093502
"Citrus County, Florida",3162.0,130.0,0.041113219481340925,29476,581.911,0.08800000000000001,140931,126341,14590,62762,4969,3906,9128,8583,11098,11683,5599,5142,1414,1240,41424,56165,25983,38757,32799,143087,7873,126367,3894,440,2415,5,118,1975,143087,69376,73711,5454,5233,6652,6350,5753,11280,11475,16471,11412,11649,28067,17032,6259,56.2,4.111321948134092,2.2098443604240776,20.600054512289727,245.89155386304782,Florida,Citrus,2,18003,19681,54966,6556,37684,17282,2538,52197,67599,23291,91729,51358,40722,39358,56748,0.8964741611143041,0.10352583888569583,0.07917211051273064,0.06223511041713139,0.1454383225518626,0.13675472419616966,0.17682674229629394,0.1861476689716708,0.08921003154775183,0.08192855549536343,0.02252955610082534,0.01975717791020044,0.05502246884762417,0.8831480148441159,0.02721421233235724,0.0030750522409443205,0.016877843549728492,3.4943775465276364e-05,0.0008246731009805224,0.013802791308784168,0.4848518733358027,0.5151481266641973,0.03811667027752347,0.03657215540195825,0.046489198879003685,0.04437859484090099,0.040206308050346994,0.07883315744966349,0.08019596469280928,0.11511178513771342,0.07975567312194679,0.08141200807900087,0.1961533891967824,0.11903247674491745,0.043742618127432964,0.2868455434817246,0.3135814664924636,0.8757847104936107,0.10445811159618876,0.6004270099741882,0.2753577005194226,0.017737460426174287,0.3647920495922061,0.4724328555354434,0.1627750948723504,0.6410715159308672,0.35892848406913275,0.2845960848993969,0.2750634229524695,0.3965978740207007
"Hernando County, Florida",3609.0,165.0,0.0457190357439734,33209,472.776,0.115,180731,157964,22767,73541,4908,3794,8889,9600,12596,14871,8458,7116,1938,1371,46030,59196,24551,41360,35617,182696,23507,143190,8689,515,2257,25,1177,3336,182696,87747,94949,8223,8849,10363,9935,8786,18423,18517,23024,13076,13183,27173,16713,6431,48.9,4.57190357439734,1.975412707448439,18.177190524149406,386.4324754217642,Florida,Hernando,1,17591,22196,63116,9054,39787,23329,5053,83096,76456,23144,132379,50317,64579,54617,57069,0.8740282519324302,0.12597174806757006,0.06673828204674942,0.05159026937354673,0.1208713506751336,0.13053942698630694,0.1712786064916169,0.20221373111597613,0.11501067431772752,0.09676235025360004,0.026352646822860717,0.01864266191648196,0.1286672943031046,0.7837610018829093,0.04755988089503875,0.0028188903971625,0.012353855585234488,0.0001368393396680825,0.006442396111573324,0.018259841485308927,0.4802896615142094,0.5197103384857906,0.045009195603625686,0.04843565266891448,0.05672264307921356,0.05437995358409598,0.048090817532950914,0.10083964618820336,0.10135416210535536,0.12602355826071726,0.07157244821999388,0.07215812059377326,0.14873341507203222,0.09147983535490653,0.035200551736217535,0.23919990209542974,0.30181803347792385,0.8582423410070573,0.12311499707646074,0.5410179355733536,0.3172244054337037,0.027657967333712837,0.4548320707623593,0.4184875421465166,0.12668038709112406,0.7245861978368437,0.2754138021631563,0.353477908657004,0.2989501685860665,0.31237137102071194
"Pinellas County, Florida",25130.0,816.0,0.03247115001989654,249764,273.749,0.076,946661,838204,108457,407720,27780,20093,46204,46101,58712,71041,48207,50265,19664,19653,51454,74155,33478,45961,40526,957875,90359,711722,95859,2188,31613,905,2948,22281,957875,459766,498109,42635,43795,44377,45352,49164,113584,105172,134683,76526,74092,122227,71045,35223,47.8,3.2471150019896537,2.6235155944147204,26.07480099177868,3499.099540089644,Florida,Pinellas,2,94077,104813,318138,69929,198890,119248,28322,444079,407528,106268,729380,228495,338907,316381,267364,0.8854320606848703,0.11456793931512972,0.06813499460414009,0.04928136956735015,0.11332286863533797,0.11307024428529384,0.14400078485234966,0.1742396742862749,0.11823555381143926,0.12328313548513685,0.048229176886098304,0.048202197586579024,0.09433276784549133,0.7430217930314498,0.1000746443951455,0.002284222889207882,0.033003262429857766,0.0009447996868067336,0.0030776458306146413,0.02326086389142633,0.4799853843142373,0.5200146156857628,0.044509983035364735,0.04572099699856453,0.04632859193527339,0.047346470050893916,0.051326112488581495,0.1185791465483492,0.10979720736004177,0.14060602897037713,0.07989142633433381,0.07735038496672321,0.12760224455174213,0.0741693853582148,0.036772021401539866,0.2307392328068282,0.25707102913764346,0.7802854900421858,0.17151231237123515,0.4878102619444717,0.2924752280977141,0.029567532298055588,0.46360850841706897,0.4254500848231763,0.11094140675975467,0.7614563486885032,0.2385436513114968,0.3538113010570273,0.3302946626647527,0.2791220148766801
"Suwannee County, Florida",2972.0,77.0,0.025908479138627188,12339,688.552,0.12,42426,36529,5897,15083,1424,1096,1828,1900,2543,2845,1778,1068,261,340,42686,57639,21755,36708,29180,43924,3962,33222,5704,42,43,0,0,951,43924,22230,21694,2157,2885,3017,2045,2851,5189,5242,5671,3076,2955,5101,2865,870,42.5,2.5908479138627194,6.7662325835534105,28.091703852108182,63.791841429550715,Florida,Suwannee,3,4348,4443,13414,1329,8791,4623,993,23386,16803,3735,35088,8836,18144,13989,10921,0.8610050440767454,0.13899495592325462,0.094410926208314,0.07266458927269111,0.12119604853145925,0.1259696346880594,0.16860041105880794,0.18862295299343632,0.11788105814493137,0.0708081946562355,0.017304249817675532,0.022541934628389576,0.09020125671614608,0.7563518805208997,0.1298606684272835,0.0009561970676623258,0.0009789636645114288,0.0,0.0,0.02165103360349695,0.5061014479555596,0.4938985520444404,0.04910754940351516,0.06568163190966214,0.06868682269374374,0.046557690556415635,0.06490756761679264,0.11813587104999546,0.11934250068299793,0.12910937073126308,0.07003005190784081,0.06727529368909935,0.11613241052727437,0.06522629997268008,0.01980693925871961,0.28827156401246434,0.2945700457468673,0.8893456208976994,0.08811244447391102,0.5828416097593317,0.3065040111383677,0.02260723067115928,0.5324196339131226,0.3825471268554777,0.08503323923139969,0.7988343502413259,0.20116564975867407,0.4130771332301248,0.3184819233221018,0.24863400418905385
"Duval County, Florida",34260.0,513.0,0.01497373029772329,310764,762.935,0.12300000000000001,904689,796445,108244,354387,25497,16407,33946,36980,52510,66330,45800,45203,15313,16401,53473,74331,30012,45788,39181,924229,86184,494360,269513,1766,42474,668,3110,26154,924229,448163,476066,62490,58528,56246,54020,64238,151026,116941,120835,62214,54211,74998,33953,14529,36.1,1.4973730297723291,3.706873512949713,33.62413427840936,1211.4125056525133,Florida,Duval,3,75850,89490,277470,60516,165340,112130,31698,563489,312258,48482,800749,123480,446548,299990,163162,0.880352253647386,0.119647746352614,0.0719467700564637,0.046296844974561706,0.09578793804513146,0.10434920016817772,0.14817134940051413,0.18716826520160165,0.12923724628725095,0.12755264724721846,0.04320982428813698,0.046279914330943285,0.09324961670754757,0.5348890805200875,0.2916084650016392,0.0019107818516839441,0.04595614290397726,0.0007227645962202008,0.0033649669075521325,0.02829818151129212,0.484904715173404,0.5150952848265961,0.06761311320029993,0.06332629683768849,0.0608572117949123,0.05844871779613061,0.06950441935927135,0.16340755375561686,0.12652816563860256,0.1307414071620778,0.06731448591204127,0.05865537653546904,0.08114655566964464,0.03673656637045581,0.01572012996778937,0.21403155307615684,0.25252054956869185,0.7829576141337012,0.17076247153535545,0.4665521026448487,0.3164055114888526,0.03429669486674839,0.6096854783825221,0.33785782527923275,0.05245669633824517,0.8663967479921102,0.13360325200788986,0.4831573127439195,0.3245840587127216,0.17653849857556947
"Lafayette County, Florida",1272.0,16.0,0.012578616352201259,2833,543.373,0.135,7204,5938,1266,2095,245,207,253,264,212,233,305,263,54,59,39543,58488,19870,40194,41627,8744,1263,5806,1339,13,0,187,0,136,8744,5066,3678,543,467,546,574,468,1329,1313,1183,664,480,701,339,137,39.1,1.257861635220126,14.547118023787739,32.39935956084172,16.092076713417853,Florida,Lafayette,3,705,476,1719,317,1181,538,336,5240,3028,476,7567,1177,3927,3160,1520,0.8242642976124376,0.17573570238756248,0.11694510739856802,0.09880668257756564,0.120763723150358,0.1260143198090692,0.10119331742243436,0.11121718377088304,0.14558472553699284,0.12553699284009545,0.025775656324582338,0.028162291169451074,0.14444190301921314,0.6639981701738334,0.15313357731015553,0.0014867337602927722,0.0,0.02138609332113449,0.0,0.01555352241537054,0.5793687099725526,0.42063129002744737,0.06209972552607504,0.05340805123513266,0.062442817932296425,0.06564501372369624,0.0535224153705398,0.15198993595608418,0.15016010978956998,0.13529277218664226,0.07593778591033852,0.05489478499542543,0.08016925892040258,0.03876944190301921,0.015667886550777676,0.33651551312649164,0.2272076372315036,0.8205250596658711,0.1513126491646778,0.5637231503579953,0.2568019093078759,0.0384263494967978,0.5992680695333943,0.3462946020128088,0.05443732845379689,0.8653934126258005,0.13460658737419945,0.4491079597438243,0.3613906678865508,0.17383348581884722
"Gulf County, Florida",934.0,15.0,0.016059957173447537,6198,553.4209999999998,0.114,13627,12072,1555,5359,269,397,715,727,896,819,721,593,158,64,44291,57476,21255,37162,35538,16055,760,12001,2850,59,86,27,20,252,16055,9586,6469,781,767,583,801,946,2337,2026,2326,1234,1059,1904,956,335,44.3,1.6059957173447537,5.81750233572096,38.604796013702895,29.010464004799253,Florida,Gulf,3,1381,1623,4544,751,3004,1540,358,8241,6523,1291,12860,3195,6215,5586,3919,0.8858883099728481,0.11411169002715198,0.05019593207688002,0.07408098525844374,0.13342041425639112,0.1356596379921627,0.16719537227094608,0.15282701996641165,0.13454002612427693,0.1106549729427132,0.029483112520992723,0.011942526590781865,0.04733727810650888,0.7474929928371223,0.17751479289940827,0.003674867642478978,0.005356586733104953,0.0016817190906259732,0.0012457178449081286,0.015696044845842416,0.5970725630644659,0.4029274369355341,0.04864528184366241,0.04777327935222672,0.03631267517907194,0.04989099968857054,0.05892245406415447,0.1455621301775148,0.1261912176891934,0.14487698536281532,0.07686079103083153,0.0659607598878854,0.11859233883525383,0.05954531298660853,0.02086577390221115,0.2576973315917149,0.3028550102631088,0.8479193879455122,0.1401380854637059,0.5605523418548236,0.2873670460906886,0.022298349423855498,0.5132980379943942,0.40629087511678597,0.08041108688881968,0.8009965742759265,0.1990034257240735,0.3871068203052009,0.3479289940828402,0.2440984117097477
"Union County, Florida",1118.0,41.0,0.03667262969588552,10054,243.55599999999998,0.13,9724,8515,1209,3892,409,231,396,584,586,796,547,221,82,40,41770,58432,15475,36137,33415,15239,840,10628,3302,111,85,0,5,268,15239,9919,5320,849,809,733,787,850,2467,2234,2136,1130,1033,1501,480,230,39.5,3.6672629695885512,7.336439398910691,65.97545770719864,62.56877268472138,Florida,Union,3,1036,1170,3549,303,2206,1343,384,8729,5800,710,13028,2211,6495,5500,3014,0.8756684491978609,0.12433155080213905,0.105087358684481,0.05935251798561151,0.10174717368961972,0.1500513874614594,0.15056526207605345,0.20452209660842754,0.14054470709146968,0.056783144912641324,0.0210688591983556,0.01027749229188078,0.055121727147450617,0.6974210906227443,0.2166808845724785,0.0072839425159131185,0.005577793818492027,0.0,0.00032810551873482514,0.017586455804186628,0.650895728066146,0.3491042719338539,0.055712317081173315,0.05308747293129471,0.04810026904652536,0.05164380864886147,0.055777938184920266,0.1618872629437627,0.14659754577071987,0.14016667760351728,0.07415184723407048,0.06778660017061487,0.0984972767241945,0.03149812979854321,0.015092853861801956,0.26618705035971224,0.3006166495375128,0.9118705035971224,0.07785200411099692,0.5668036998972251,0.34506680369989723,0.02519850383883457,0.5728066146072577,0.3806024017323971,0.04659098366034517,0.8549117396154603,0.14508826038453967,0.4262090688365378,0.3609160706083076,0.19778200669335255
"Bradford County, Florida",1221.0,15.0,0.012285012285012284,7493,293.964,0.11199999999999999,23454,20552,2902,8993,1069,617,991,836,1195,1925,1049,945,271,95,46197,57048,20481,42369,33407,26979,1068,19990,5326,101,158,0,28,308,26979,14841,12138,1418,1668,1517,1387,1501,4166,3489,3458,1714,1864,2651,1603,543,40.1,1.2285012285012284,4.52574224396753,27.77345342673932,91.7765440666204,Florida,Bradford,3,2677,2031,7682,1216,4708,2974,437,15146,9687,2146,22182,4797,11657,8661,6118,0.8762684403513259,0.12373155964867402,0.1188702324029801,0.06860891804737017,0.11019681974869344,0.09296119203825197,0.13288112976759706,0.21405537640386968,0.11664628044034248,0.10508173023462693,0.030134549093739575,0.010563771822528632,0.039586344934949405,0.7409466622187627,0.1974128025501316,0.003743652470439972,0.005856406834945697,0.0,0.0010378442492308831,0.011416286741539716,0.5500945179584121,0.4499054820415879,0.05255939805033544,0.06182586456132547,0.0562289187886875,0.051410356202972685,0.055635864931984136,0.15441639793913786,0.12932280662737686,0.12817376478001408,0.06353089439934764,0.06909077430594165,0.09826161088253826,0.059416583268468076,0.020126765261870343,0.2976759701990437,0.22584232180584896,0.8542199488491049,0.1352162793283665,0.5235182920048927,0.33070165684421216,0.01619778346121057,0.5613996071018199,0.35905704436784164,0.07954334853033841,0.8221950405871233,0.1778049594128767,0.4320768004744431,0.3210274658067386,0.226768968456948
"Wakulla County, Florida",1300.0,11.0,0.008461538461538461,11363,606.418,0.083,28299,25765,2534,11068,638,279,1036,1023,1558,2089,2152,1641,434,218,62778,69775,24322,47547,39345,31877,1165,25350,4703,38,199,0,3,419,31877,17490,14387,1553,1940,2053,1788,1560,4229,4867,4897,2358,2200,2830,1213,389,40.7,0.8461538461538461,4.078175487028265,35.64639081469397,52.56605179925398,Florida,Wakulla,3,1953,2581,8775,2075,4534,4241,460,17990,12285,1602,27445,4432,13123,12122,6243,0.9104561998657196,0.08954380013428036,0.057643657390675826,0.025207806288398988,0.09360318033971812,0.09242862305746297,0.14076617275027106,0.18874232020238527,0.1944344054933141,0.14826526924466932,0.03921214311528731,0.019696422117817133,0.036546726479907136,0.7952442199705116,0.14753584088841484,0.0011920820654390313,0.00624274555322019,0.0,9.411174200834456e-05,0.013144273300498792,0.5486714559086489,0.4513285440913512,0.048718511779653036,0.06085892649872949,0.06440380211437714,0.05609059823697336,0.048938105844339184,0.1326661856510964,0.15268061611820435,0.1536217335382878,0.07397182921855884,0.06901527747278602,0.08877874329453839,0.038052514352040656,0.012203155880415349,0.1764546440187929,0.23319479580773397,0.7928261655222263,0.18747741235995666,0.4096494398265269,0.3831767256956993,0.014430467107946168,0.564356746243373,0.385387583524171,0.050255670232455994,0.8609655864730056,0.1390344135269944,0.4116761301251686,0.380274178875051,0.19584653511936506
"Brevard County, Florida",11055.0,366.0,0.03310719131614654,119049,1015.181,0.10099999999999999,571935,510341,61594,228888,12747,11298,23662,23929,32989,44671,28041,30189,10953,10409,54359,73762,30987,50501,39170,576808,57695,431690,55699,1577,13522,492,1722,14411,576808,282023,294785,27189,27561,32298,31681,31303,63768,59144,79016,48320,43445,71603,43147,18333,47.2,3.310719131614654,1.9165822942816328,20.639276847755234,568.1824226418738,Florida,Brevard,1,47707,56918,177337,41142,104625,72712,18202,272944,242384,61480,443725,133083,213800,186480,158195,0.8923059438572565,0.1076940561427435,0.05569099297473001,0.04936038586557618,0.10337807137115096,0.10454458075565344,0.1441272587466359,0.19516532103037293,0.12250969906679247,0.13189420153087972,0.047853098458634793,0.045476390199573585,0.10002461824385238,0.7484119499036075,0.09656419467136378,0.0027340120109291127,0.02344280939238013,0.0008529701391104147,0.0029853954868864514,0.02498405015187029,0.4889373933787326,0.5110626066212673,0.047137002260717605,0.04778193090248402,0.055994369010138566,0.05492468897796147,0.054269358261327866,0.11055325168860347,0.1025367193242812,0.1369883912844482,0.0837713762638521,0.07531969043425195,0.1241366277860224,0.07480305404918101,0.031783539756730136,0.20842945021145715,0.2486718395022893,0.7747763098109118,0.17974729998951453,0.4571012897137465,0.3176750200971654,0.03155642778879627,0.4731973204255142,0.42021608576857467,0.10658659380591116,0.7692767784080664,0.23072322159193356,0.370660601101233,0.3232964868725815,0.2742593722694553
"Polk County, Florida",22541.0,615.0,0.02728361652100616,157498,1797.161,0.11199999999999999,660644,573708,86936,231260,15597,11725,26363,26792,38573,45606,27573,24894,7562,6575,48500,63849,23812,40890,34435,668671,143958,401087,98050,1816,11148,298,1758,10556,668671,327706,340965,39134,42049,42635,42132,40950,84933,78824,82087,41060,41329,75558,43535,14445,40.3,2.7283616521006153,3.371015043272401,23.553885244013877,372.0707271079218,Florida,Polk,3,53685,65365,192229,32456,119050,73179,14428,370657,240034,57980,535133,133538,291833,201971,160422,0.8684071905595147,0.13159280944048535,0.06744357000778345,0.05070051024820548,0.11399723255210585,0.11585228746864999,0.16679494940759318,0.19720660728184727,0.11922943872697395,0.10764507480757587,0.03269912652425841,0.028431202975006488,0.21528973142247831,0.5998271197644283,0.14663414444472692,0.002715834842545886,0.01667187600479159,0.0004456601228406795,0.002629095624006425,0.015786537774181927,0.4900855577705628,0.5099144422294372,0.05852504445384951,0.06288443793734139,0.06376080314534352,0.06300856475007889,0.061240879296395385,0.12701762152089746,0.11788158900266348,0.12276141779739215,0.061405384710866776,0.061807675224437725,0.11299727369663108,0.06510675653647309,0.021602551927629585,0.2321413128080948,0.2826472368762432,0.8312245956931592,0.1403442013318343,0.514788549684338,0.31643604600882125,0.02157712836357491,0.5543189401065696,0.3589717514293277,0.08670930846410267,0.8002934178392662,0.19970658216073373,0.4364373511039061,0.3020483915109224,0.2399117054575419
"Osceola County, Florida",13905.0,194.0,0.013951815893563466,96373,1327.711,0.11599999999999999,337036,283792,53244,99158,6458,3997,11219,11264,16585,19733,12350,12237,2890,2425,50063,64322,21331,34718,31286,338619,179388,111250,31734,722,8720,331,1614,4860,338619,166820,171799,21663,22899,24243,24138,23131,48852,48678,45306,18926,17595,26423,12186,4579,35.8,1.3951815893563466,4.1063850522268375,28.460600261651003,255.03968860693328,Florida,Osceola,3,21674,27849,81606,15127,49523,32083,7527,213604,108250,16765,295431,43188,164926,112910,56204,0.842022810619637,0.15797718938036293,0.06512838096774844,0.040309405191714234,0.11314266120736602,0.11359648238165353,0.16725831501240446,0.1990056273825612,0.12454870005445855,0.1234091046612477,0.02914540430424172,0.02445591883660421,0.5297635395533032,0.32854033589373305,0.09371594624046496,0.0021321898653058453,0.025751655990951482,0.0009774997858950619,0.0047664188955729,0.014352413774773419,0.4926480794048769,0.5073519205951231,0.06397455547385114,0.067624675520275,0.07159373809502716,0.07128365508137463,0.06830981132186913,0.1442683369805002,0.1437544851293046,0.1337963906337211,0.055891724917975664,0.05196105357348525,0.07803165209276502,0.03598734861304298,0.013522572566808123,0.2185804473668287,0.28085479739405794,0.8229895721979064,0.15255450896548942,0.4994352447608867,0.3235543274370197,0.022228522321547227,0.6308092576022019,0.319680821217947,0.0495099211798511,0.8724584267273838,0.12754157327261612,0.4870547724728973,0.3334426006810013,0.16598005427929324
