county_state,total_cases,total_fatalities,death_rate,total_tests,sq_mi,obes_percent,health_ins_noninst_pop,health_ins_noninst_pop_cov_yes,health_ins_noninst_pop_cov_no,inc_hhlds,inc_hhlds_less_than_10_000,inc_hhlds_10_000_to_14_999,inc_hhlds_15_000_to_24_999,inc_hhlds_25_000_to_34_999,inc_hhlds_35_000_to_49_999,inc_hhlds_50_000_to_74_999,inc_hhlds_75_000_to_99_999,inc_hhlds_100_000_to_149_999,inc_hhlds_150_000_to_199_999,inc_hhlds_200_000_or_more,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,race_pop,race_pop_hispanic_or_latino_of_any_race,race_pop_white_alone,race_pop_black_or_african_american_alone,race_pop_american_indian_and_alaska_native_alone,race_pop_asian_alone,race_pop_native_hawaiian_and_other_pacific_islander_alone,race_pop_some_other_race_alone,race_pop_two_or_more_races,sex_age_pop,sex_age_pop_male,sex_age_pop_female,sex_age_pop_under_5,sex_age_pop_5_to_9,sex_age_pop_10_to_14,sex_age_pop_15_to_19,sex_age_pop_20_to_24,sex_age_pop_25_to_34,sex_age_pop_35_to_44,sex_age_pop_45_to_54,sex_age_pop_55_to_59,sex_age_pop_60_to_64,sex_age_pop_65_to_74,sex_age_pop_75_to_84,sex_age_pop_85_and_over,sex_age_median_age_in_years,deaths_per_100_cases,cases_per_100_people,tests_per_100_people,pop_density,state,county,covid_severity,inc_hhlds_less_than_25_000,inc_hhlds_25_000_to_49_999,inc_hhlds_less_than_99_999,inc_hhlds_100_000_or_more,inc_hhlds_less_than_49_999,inc_hhlds_50_000_to_99_999,race_pop_other,sex_age_pop_0_to_44,sex_age_pop_45_to_74,sex_age_pop_75_and_over,sex_age_pop_0_to_64,sex_age_pop_65_and_over,sex_age_pop_0_to_35,sex_age_pop_35_to_59,sex_age_pop_60_to_84,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_inc_hhlds_less_than_25_000,percent_inc_hhlds_25_000_to_49_999,percent_inc_hhlds_less_than_99_999,percent_inc_hhlds_100_000_or_more,percent_inc_hhlds_less_than_49_999,percent_inc_hhlds_50_000_to_99_999,percent_race_pop_other,percent_sex_age_pop_0_to_44,percent_sex_age_pop_45_to_74,percent_sex_age_pop_75_and_over,percent_sex_age_pop_0_to_64,percent_sex_age_pop_65_and_over,percent_sex_age_pop_0_to_35,percent_sex_age_pop_35_to_59,percent_sex_age_pop_60_to_84
"New York County, New York",35723.0,23963.0,0.6708003247207681,1380309,22.656999999999996,0.066,1621687,1527908,93779,758133,62522,42637,57335,46134,57126,89879,71877,106351,62992,161280,82459,152002,72832,89939,73418,1632480,423683,765564,203849,1891,194346,524,5961,36662,1632480,772144,860336,79897,62983,59051,68706,114772,366556,234534,203826,94082,90711,141583,76731,39048,37.3,67.08003247207682,2.188265706164853,84.55288885621877,72051.90448867898,New York,New York,2,162494,103260,427510,169343,265754,161756,45038,986499,530202,115779,1375118,257362,751965,532442,309025,0.9421719481009592,0.05782805189904094,0.08246837955873178,0.0562394724936126,0.07562657211861243,0.060852119614896075,0.07535089489575048,0.11855307709860935,0.09480790309879664,0.14028013554349966,0.08308832355272755,0.21273312202476347,0.2595333480348917,0.4689576595119082,0.12487074879937275,0.0011583602861903364,0.11904954425169068,0.0003209840243065765,0.003651499558953249,0.022457855532686463,0.472988336763697,0.527011663236303,0.048942100362638435,0.038581177104773115,0.03617257179261002,0.04208688620993825,0.07030530236205038,0.22453935117122412,0.1436673037341958,0.12485665980593945,0.057631333921395675,0.05556637753601882,0.08672878075075957,0.047002719788297564,0.023919435460158782,0.2143344241709568,0.13620301451064654,0.5638984188790094,0.2233684590962272,0.35053743868160336,0.213360980197406,0.027588699402136627,0.6042946927374302,0.3247831520141135,0.07092215524845634,0.8423490640007841,0.15765093599921592,0.4606273890032344,0.3261552974615309,0.18929787807507595
"Niagara County, New York",2041.0,90.0,0.04409603135717785,121943,522.3530000000002,0.11800000000000001,209648,202132,7516,88211,5594,5031,9536,8673,12452,15648,11414,12723,4569,2571,54085,69983,29824,52595,40711,211704,6054,181515,14890,2184,2263,75,368,4355,211704,103127,108577,11078,10904,12945,13069,13101,25881,23528,29830,16305,16663,21648,11123,5629,43.2,4.409603135717785,0.9640819257075918,57.600706647016594,405.28914354851975,New York,Niagara,1,20161,21125,68348,17292,41286,27062,6982,110506,84446,16752,173304,38400,86978,69663,49434,0.9641494314279172,0.035850568572082735,0.06341612724036685,0.057033703279636326,0.10810443142011768,0.09832107106823412,0.14116153314212512,0.17739284216254209,0.12939429322873566,0.14423371234880006,0.051796261237260666,0.029146024872181476,0.028596531005554926,0.8573999546536674,0.07033405131693307,0.010316290669992064,0.01068945319880588,0.00035426822355741984,0.0017382760835884063,0.020571174847900844,0.4871282545440804,0.5128717454559196,0.05232777840758796,0.05150587612893474,0.06114669538601065,0.06173241884895893,0.06188357329101009,0.12225087858519446,0.11113630351811964,0.1409042814495711,0.07701791180138308,0.07870895212183047,0.10225598004761363,0.052540339341722406,0.026589011072062883,0.22855426194012085,0.23948260421035925,0.7748240015417578,0.1960299735860607,0.4680368661504801,0.3067871353912777,0.032980009825038736,0.5219835241658164,0.3988871254203983,0.07912935041378527,0.8186146695386011,0.18138533046139893,0.4108472206476968,0.3290584967690738,0.2335052715111665
"Oneida County, New York",2681.0,127.0,0.0473703841850056,206811,1212.3310000000001,0.122,223217,213820,9397,90014,5779,5431,9667,9565,11517,17365,11767,11766,4114,3043,53844,70759,28548,48900,40004,230782,12892,190102,13748,430,9134,63,163,4250,230782,115089,115693,13161,13707,13704,15093,15838,28516,25448,31594,16735,15336,22639,12246,6765,41.2,4.7370384185005605,1.1617023858013191,89.61314140617554,190.36220306170515,New York,Oneida,1,20877,21082,71091,15880,41959,29132,4906,125467,86304,19011,189132,41650,100019,73777,50221,0.9579019519122648,0.042098048087735256,0.06420112426955807,0.06033505899082365,0.10739440531472882,0.10626124825027218,0.1279467638367365,0.19291443553225052,0.13072410958295375,0.1307130001999689,0.04570400159975115,0.03380585242295643,0.055862242289260004,0.8237297536202997,0.059571370384172075,0.0018632302345936856,0.039578476657624935,0.0002729848948358191,0.0007062942517180716,0.018415647667495733,0.4986914057422156,0.5013085942577844,0.05702784445927325,0.05939371354785035,0.059380714267143885,0.06539938123423837,0.06862753594301116,0.12356249620854312,0.11026856513939562,0.13689975821337885,0.07251432087424496,0.06645232297146225,0.09809690530457314,0.053063063843800634,0.02931337799308438,0.2319305885751105,0.2342080120870087,0.7897771457773235,0.17641700179972006,0.4661386006621192,0.3236385451152043,0.021258157048643308,0.5436602507994558,0.3739633073636592,0.08237644183688503,0.8195266528585419,0.18047334714145816,0.43339168566006014,0.3196826442270194,0.21761229211983604
"Onondaga County, New York",5309.0,185.0,0.034846487097381806,333823,778.387,0.1,459222,440428,18794,185624,12558,9080,17147,16962,23246,33045,23948,28866,11293,9479,59225,79427,32678,54729,45810,464242,22258,357879,50528,2274,17080,105,810,13308,464242,223995,240247,26583,27226,28145,34190,32440,61565,51694,63081,33947,30336,41656,21386,11993,39.0,3.4846487097381806,1.1435845959650357,71.90710879239705,596.4154077598932,New York,Onondaga,1,38785,40208,135986,40159,78993,56993,16497,261843,169020,33379,389207,75035,210149,148722,93378,0.9590742603795116,0.040925739620488566,0.06765288971253718,0.04891608843684006,0.09237490841701504,0.09137827005128647,0.12523165107960174,0.1780211610567599,0.129013489634961,0.15550790846011292,0.0608380381847175,0.05106559496616817,0.04794482188169102,0.7708888898462439,0.10883978614601868,0.004898307348322643,0.036791156336565836,0.0002261751414133146,0.001744779662331284,0.02866608363741325,0.4824961981035753,0.5175038018964248,0.057261083658953736,0.058646137143989564,0.06062570814359752,0.07364693414210692,0.06987734845188501,0.1326140245820068,0.11135140724018938,0.1358795628142219,0.07312350024340754,0.06534522942775535,0.0897290637210765,0.04606649118347758,0.025833509247332208,0.2089438865663923,0.21660992113088826,0.7325884583890014,0.2163459466448304,0.4255538076972805,0.3070346506917209,0.035535345789480484,0.5640226433627289,0.3640773562064613,0.0719000004308098,0.8383709358481137,0.1616290641518863,0.4526712361225395,0.3203544702978188,0.20114078433230945
"Ontario County, New York",644.0,29.0,0.04503105590062112,65976,644.044,0.087,108574,104239,4335,44286,1802,1633,4030,4051,6177,7912,6321,7469,2354,2537,63359,84783,35121,53693,42401,109472,5058,98548,2503,224,1455,37,219,1428,109472,53704,55768,5507,5890,6898,7426,7017,11845,11886,15906,8413,8114,12102,5708,2760,43.5,4.503105590062113,0.5882782812043262,60.267465653317736,169.9759643751048,New York,Ontario,1,7465,10228,31926,9823,17693,14233,1908,56469,44535,8468,88902,20570,44583,36205,25924,0.9600733140530884,0.03992668594691178,0.04069006006412862,0.03687395565189902,0.09099941290701352,0.09147360339610712,0.13947974529196586,0.17865691189089106,0.14273133721717926,0.16865375062096374,0.0531544957774466,0.057286727182405274,0.046203595439929836,0.9002119263373283,0.022864294066062555,0.0020461853259280912,0.013291069862613272,0.000337985969014908,0.002000511546331482,0.013044431452791579,0.4905729318912599,0.5094270681087402,0.05030510084770535,0.05380371236480561,0.06301154633148202,0.06783469745688395,0.06409858228588132,0.10820118386436714,0.10857570885705932,0.14529742765273312,0.07685070154925461,0.07411940952937737,0.11054881613563286,0.05214118678748904,0.02521192633732826,0.16856342862304113,0.23095334868807302,0.7209050264191844,0.22180824639841032,0.3995167773111141,0.3213882491080703,0.017429114294066062,0.5158305320081847,0.406816354866998,0.07735311312481731,0.8120980707395499,0.18790192926045016,0.4072548231511254,0.33072383805904704,0.2368094124524993
"Orange County, New York",13457.0,419.0,0.031136211637066213,209293,812.321,0.083,369400,350053,19347,126776,5905,5003,9478,9309,13065,19300,16281,24772,12577,11086,76716,96483,33472,60290,50266,378227,75705,245605,37246,815,9913,120,1546,7277,378227,189484,188743,24852,26573,28230,28880,28774,43203,45245,54577,25389,22052,29805,14068,6579,36.9,3.1136211637066213,3.5579162777908504,55.335288067747676,465.61273191263064,New York,Orange,3,20386,22374,78341,37349,42760,35581,9758,225757,131823,20647,327775,50452,180512,125211,65925,0.9476258798050894,0.05237412019491067,0.046578216697166656,0.03946330535748091,0.07476178456490187,0.0734287246797501,0.1030557834290402,0.15223701646999432,0.12842336088849626,0.19539976020697924,0.09920647441156057,0.0874455732946299,0.20015757732790096,0.6493587184415708,0.09847525427851528,0.002154790641598828,0.026209128380575687,0.00031726978772007283,0.004087492431793605,0.01923976871032475,0.5009795704695857,0.4990204295304143,0.06570657303682709,0.07025675057571247,0.07463771756114712,0.07635626224463088,0.07607600726547814,0.11422505532391924,0.1196239295449558,0.1442969433699868,0.06712635533687443,0.05830361132335873,0.0788018835249731,0.037194594780383214,0.017394316111752996,0.16080330661954945,0.1764845081087903,0.6179481920868303,0.2946062346185398,0.3372878147283397,0.2806603773584906,0.02579932157143726,0.5968822955526708,0.34852879355519306,0.0545889108921362,0.8666092055828907,0.1333907944171093,0.4772583660077149,0.33104722825181704,0.17430008962871504
"Orleans County, New York",393.0,55.0,0.13994910941475827,19929,391.26300000000003,0.135,38540,36413,2127,16333,812,849,1787,1837,2605,3536,1913,2133,536,325,51843,64365,25261,48363,38243,41175,1961,35622,2457,151,296,21,9,658,41175,20539,20636,2113,2323,2136,2523,2448,5491,4607,6296,3417,2877,4047,2118,779,43.2,13.994910941475828,0.9544626593806924,48.400728597449906,105.23611995000807,New York,Orleans,1,3448,4442,13339,2669,7890,5449,839,21641,16637,2897,34231,6944,17034,14320,9042,0.9448105864037364,0.05518941359626362,0.04971530031225127,0.05198065266638095,0.10941039613053327,0.1124716830955734,0.15949305087858934,0.21649421416763606,0.11712483928243432,0.1305945019286108,0.0328169962652299,0.01989836527276067,0.04762598664238008,0.8651366120218579,0.059672131147540976,0.003667273831208258,0.00718882817243473,0.0005100182149362476,0.0002185792349726776,0.015980570734669096,0.4988221007893139,0.5011778992106861,0.051317547055251975,0.05641772920461445,0.05187613843351548,0.061275045537340624,0.05945355191256831,0.13335761991499698,0.1118882817243473,0.1529083181542198,0.08298724954462659,0.06987249544626592,0.09828779599271402,0.05143897996357013,0.018919247115968426,0.21110634910916548,0.2719647339741628,0.8166901365333986,0.16341149819384068,0.4830710830833282,0.3336190534500704,0.02037644201578628,0.5255859137826351,0.4040558591378264,0.07035822707953855,0.8313539769277474,0.16864602307225254,0.4136976320582878,0.3477838494231937,0.2195992714025501
"Oswego County, New York",616.0,4.0,0.006493506493506494,64166,951.6439999999999,0.095,118412,112456,5956,46032,3159,2357,4364,4716,6954,8699,6052,6649,1752,1330,53597,68539,27217,50835,38576,119104,2995,112214,1106,166,767,7,47,1802,119104,59648,59456,6521,7073,7165,9240,8956,14223,13043,17428,9240,7977,11018,5079,2141,40.0,0.6493506493506493,0.5171950564212789,53.873925308973675,125.15604574819996,New York,Oswego,1,9880,11670,36301,8401,21550,14751,2022,66221,45663,7220,100866,18238,53178,39711,24074,0.9497010438131271,0.05029895618687295,0.06862617309697602,0.05120351060132082,0.09480361487660756,0.1024504692387904,0.15106882168925964,0.18897723322905804,0.13147375738616615,0.14444299617657286,0.038060479666319084,0.028892944038929436,0.025146090811391724,0.9421513970983342,0.009286002149382052,0.0013937399247716284,0.006439750134336378,5.877216550241806e-05,0.0003946131112305213,0.015129634605051047,0.5008060182697475,0.4991939817302525,0.05475047017732402,0.05938507522837185,0.06015750940354647,0.07757925846319183,0.0751947877485223,0.11941664427727028,0.10950933637829124,0.14632590005373455,0.07757925846319183,0.06697508060182697,0.09250738850080603,0.0426434040838259,0.017975886620096724,0.2146332985749044,0.25351929092805003,0.7886035801181787,0.1825034758428919,0.4681525895029545,0.3204509906152242,0.016976759806555615,0.555993081676518,0.38338762761955936,0.06061929070392263,0.8468733207952713,0.15312667920472864,0.4464837452982268,0.33341449489521763,0.2021258731864589
"Otsego County, New York",390.0,4.0,0.010256410256410256,34827,1001.727,0.076,59581,56178,3403,23556,1621,1223,2427,2468,3329,4763,2828,3183,1031,683,53121,68791,27680,44133,38640,60244,2175,54982,1071,49,816,5,121,1025,60244,29127,31117,2552,2675,2771,5692,6647,5817,5600,7530,4505,4434,6842,3686,1493,42.0,1.0256410256410255,0.6473673726844167,57.8099063807184,60.14013798170559,New York,Otsego,1,5271,5797,18659,4214,11068,7591,1200,31754,23311,5179,48223,12021,26154,17635,14962,0.9428844765948876,0.057115523405112376,0.06881473934454067,0.05191883172015623,0.10303107488537952,0.10477160808286637,0.14132280523009,0.2021990151129224,0.12005433859738494,0.13512480896586854,0.043768042112412975,0.02899473594837833,0.036103180399707856,0.9126552021778104,0.017777704003718208,0.000813359006706062,0.013544917336166256,8.299581701082266e-05,0.0020084987716619076,0.017014142487218643,0.4834838324148463,0.5165161675851537,0.04236106500232388,0.04440276210079012,0.04599628178739792,0.09448243808512052,0.11033463913418763,0.09655733351039107,0.09295531505212136,0.12499170041829892,0.07477923112675121,0.07360069052519752,0.11357147599760972,0.06118451630037846,0.024782550959431646,0.2237646459500764,0.2460944133129564,0.7921124129733401,0.17889285107828154,0.4698590592630328,0.3222533537103073,0.01991899608259744,0.5270898346723325,0.38694309806785737,0.08596706725981011,0.8004614567425802,0.19953854325741985,0.4341345196202112,0.2927262465971715,0.2483566828231857
"Putnam County, New York",1794.0,63.0,0.03511705685618729,59517,230.32,0.055999999999999994,98561,94015,4546,34847,654,741,1844,1835,2587,4916,4412,7615,4529,5714,102186,127975,45905,72344,58323,99070,14195,78745,2548,66,1995,24,241,1256,99070,49296,49774,4418,5263,6389,6529,6173,10422,11647,16845,7845,7486,9844,4502,1707,44.1,3.5117056856187285,1.810840819622489,60.075704047643086,430.14067384508513,New York,Putnam,1,3239,4422,16989,12144,7661,9328,1587,50841,42020,6209,83017,16053,39194,36337,21832,0.9538762796643704,0.04612372033562971,0.018767756191350758,0.0212643843085488,0.052917037334634265,0.05265876546044136,0.0742388153930037,0.14107383705914425,0.12661061210434182,0.21852670244210406,0.12996814646884955,0.16397394323758144,0.14328252750580395,0.7948420308872515,0.02571918845260927,0.0006661956192591098,0.020137276673059454,0.00024225295245785812,0.0024326233975976584,0.012677904511961241,0.4975875643484405,0.5024124356515595,0.04459473099828405,0.05312405369940446,0.06448975471888564,0.06590289694155647,0.062309478146764914,0.10519834460482487,0.11756333905319473,0.17003129100635914,0.07918643383466235,0.07556273342081357,0.09936408599979812,0.045442616331886544,0.017230241243565154,0.09294917783453382,0.12689758085344505,0.48753120785146503,0.3484948489109536,0.21984675868797887,0.2676844491634861,0.016018976481275867,0.5131825981629151,0.4241445442616332,0.0626728575754517,0.8379630564247502,0.16203694357524984,0.3956192591097204,0.3667810638942162,0.22036943575249826
"Queens County, New York",76220.0,5137.0,0.06739700865914458,1483189,108.77799999999999,0.102,2283272,2042742,240530,779234,45630,33236,67706,67074,90643,134092,101438,127283,61120,51012,64987,85330,30289,48816,46633,2298513,643563,581373,396320,5388,576353,799,44832,49885,2298513,1114654,1183859,144790,123406,124069,118190,141802,372909,320326,318272,156633,137460,189763,103751,47142,38.7,6.739700865914457,3.316056946382292,64.52819714310948,21130.311276177166,New York,Queens,3,146572,157717,539819,188403,304289,235530,100904,1345492,802128,150893,1957857,340656,1025166,795231,430974,0.8946555644706369,0.10534443552936312,0.058557506474306825,0.04265214300197373,0.08688789246875778,0.08607683956295542,0.11632320971620848,0.17208181367856126,0.1301765580043992,0.16334374526778864,0.07843600253582364,0.06546428928922507,0.27999102028137324,0.2529343971515497,0.1724245196785922,0.002344124222921515,0.2507503764390282,0.0003476160456782276,0.01950478418003292,0.021703162000824013,0.4849457018515884,0.5150542981484116,0.06299290019242876,0.05368949403375139,0.05397794139080353,0.05142020079938638,0.0616929292982028,0.16223923902105405,0.13936227465322146,0.13846865342941286,0.06814536180565435,0.05980388190103776,0.08255902838052254,0.045138313335621766,0.020509781758902387,0.18809754194503836,0.20240004927916388,0.6927559629071627,0.2417797478036123,0.3904975912242023,0.30225837168296044,0.043899686449456674,0.5853749793888483,0.3489769255166275,0.06564809509452416,0.8517928765249533,0.1482071234750467,0.4460127047356269,0.34597628988828866,0.18750122361718208
"Rensselaer County, New York",1080.0,42.0,0.03888888888888889,98880,652.455,0.08800000000000001,157677,150973,6704,64563,3267,2725,5127,5956,7780,11640,9127,11182,4465,3294,65851,82570,34280,54936,48651,159431,7650,133232,9399,81,4113,0,281,4675,159431,78611,80820,8479,8731,8858,11152,11129,21941,18554,22129,11599,11320,15092,6997,3450,39.9,3.888888888888889,0.677409035883862,62.020560618700245,244.35554942486453,New York,Rensselaer,1,11119,13736,45622,15647,24855,20767,5037,88844,60140,10447,133892,25539,70290,52282,33409,0.9574827019793628,0.042517298020637126,0.05060173783746109,0.042206836733113394,0.07941080804795317,0.09225097966327464,0.12050245496646685,0.1802890200269504,0.14136579774793612,0.17319517370630236,0.06915725725260598,0.05101993401793597,0.047983140041773564,0.8356718580451732,0.05895340303955944,0.0005080567769128964,0.025797994116577082,0.0,0.001762517954475604,0.02932303002552828,0.4930722381469099,0.5069277618530901,0.05318288162277098,0.05476350270649999,0.05556008555425231,0.06994875526089657,0.06980449222547687,0.13762066348451682,0.11637636344249234,0.13879985699142575,0.07275247599274921,0.07100250265004923,0.0946616404588819,0.04388732429703132,0.0216394553129567,0.17221938261852765,0.2127534346297415,0.7066276350231557,0.24235243095890835,0.3849728172482692,0.3216548177748865,0.031593604756916784,0.5572567442969059,0.3772164760931061,0.06552677960998803,0.8398115799311301,0.1601884200688699,0.4408803808544135,0.3279286964266673,0.20955146740596245
"Richmond County, New York",17048.0,761.0,0.04463866729235101,357803,57.519,0.098,469981,446828,23153,166152,13395,6336,11416,10704,14540,22758,20844,31501,18179,16479,79267,98841,34987,67778,53862,474101,86976,292360,43906,595,40946,132,1026,8160,474101,229424,244677,27356,28745,29866,29314,30067,63250,60147,67646,33117,31268,43118,21406,8801,40.0,4.463866729235101,3.5958582664875207,75.46978386461956,8242.511170222015,New York,Richmond,3,31147,25244,99993,49680,56391,43602,9913,268745,175149,30207,400776,73325,208598,160910,95792,0.9507363063613209,0.04926369363867901,0.08061895132168136,0.03813375704174491,0.06870817083152776,0.0644229380326448,0.08751023159516587,0.1369709663440705,0.1254513939043767,0.1895914584236121,0.10941186383552408,0.09918026866965188,0.1834545803531315,0.6166618505339581,0.09260895885054027,0.001255006844533127,0.0863655634558881,0.0002784216865182736,0.002164095836119308,0.017211522439311455,0.4839137652103666,0.5160862347896334,0.057700785275711285,0.06063054074975585,0.06299501582996027,0.06183070695906569,0.06341897612534038,0.13341039145667274,0.12686537256829242,0.1426826773198116,0.06985220448807322,0.06595219162161649,0.09094686575223423,0.04515071683038002,0.0185635550230858,0.187460879194954,0.15193316962781067,0.6018164090712119,0.29900332225913623,0.3393940488227647,0.26242236024844723,0.020909046806482163,0.5668517889647986,0.3694339391817356,0.06371427185346583,0.8453388623942999,0.15466113760570005,0.4399864163965062,0.3394002543761772,0.20204977420423076
"Rockland County, New York",17685.0,512.0,0.028951088493073224,225139,173.43599999999995,0.07400000000000001,321618,302011,19607,100005,3638,3244,7271,6399,8939,13196,11381,18193,11460,16284,91108,119472,38076,68626,57413,323686,56383,204842,36781,382,19077,20,1215,4986,323686,158667,165019,25068,25410,24524,23601,21574,37212,35804,41687,21411,17750,27200,15112,7333,36.1,2.8951088493073223,5.4636283311604465,69.55475368103656,1866.313798749972,New York,Rockland,3,14153,15338,54068,29653,29491,24577,6603,193193,108048,22445,274041,49645,157389,98902,60062,0.939036372342344,0.06096362765765598,0.036378181090945455,0.032438378081095946,0.07270636468176593,0.06398680065996701,0.08938553072346382,0.1319534023298835,0.11380430978451075,0.18192090395480226,0.11459427028648568,0.16283185840707964,0.1741904191098781,0.6328417046149664,0.1136317295156417,0.001180156077185915,0.05893674734155941,6.178827629245628e-05,0.003753637784766719,0.015403817279709346,0.490188021724758,0.509811978275242,0.0774454255049647,0.0785020050295657,0.07576478438980988,0.07291325543891303,0.06665101363667257,0.11496326686974412,0.1106133722187552,0.12878839369018122,0.06614743918488906,0.05483709520955494,0.08403205575774053,0.046687221566579964,0.02265467150262909,0.1415229238538073,0.15337233138343082,0.5406529673516324,0.2965151742412879,0.2948952552372381,0.2457577121143943,0.02039939941795444,0.5968531230884252,0.3338049838423657,0.06934189306920904,0.8466260511730505,0.15337394882694955,0.48623975086967,0.3055492050938255,0.1855563725338754
"Saratoga County, New York",1308.0,15.0,0.01146788990825688,133855,809.9960000000003,0.076,224396,216436,7960,93876,2888,2457,6036,6069,10005,16029,13909,19710,8826,7947,80839,100650,41709,68003,51573,227377,7059,206104,3489,423,6453,21,313,3515,227377,112468,114909,11778,13349,12969,14488,13300,26831,28533,35002,17270,15120,23450,10870,4417,42.6,1.146788990825688,0.5752560725139305,58.869190815253965,280.7137319196637,New York,Saratoga,1,11381,16074,57393,28536,27455,29938,4272,121248,90842,15287,188640,38737,92715,80805,49440,0.964526996916166,0.035473003083833936,0.030763986535429718,0.026172823724913717,0.06429758404704078,0.06464911159401764,0.10657676083343984,0.17074651668157995,0.1481635348757936,0.2099578166943628,0.0940176402914483,0.08465422472197366,0.031045356390488044,0.9064417245367824,0.01534455991591058,0.0018603464730381704,0.028380179173795064,9.235762632104392e-05,0.0013765684304041304,0.015458907453260444,0.494632262717865,0.5053677372821349,0.05179943441948834,0.05870866446474358,0.05703743122655325,0.06371796619710876,0.05849316333666114,0.11800226056285375,0.12548762627706408,0.15393817316615138,0.0759531526935442,0.06649749095115161,0.1031326827251657,0.04780606657665463,0.019425887402859568,0.1212343943073842,0.1712258724274575,0.6113703182922152,0.3039754569858111,0.2924602667348417,0.3189100515573736,0.01878817998302379,0.5332465464844729,0.3995214995360129,0.0672319539795142,0.8296353632953201,0.17036463670467988,0.4077589202074088,0.35537895213675963,0.21743624025297192
"Schenectady County, New York",1546.0,48.0,0.03104786545924968,109760,204.58,0.102,153101,145775,7326,53295,2687,2811,4842,4677,6347,9241,7403,9089,3613,2585,63785,80867,31412,53370,44689,154883,10707,113649,14824,319,6967,66,3064,5287,154883,75453,79430,9017,8893,9757,9883,10373,19968,18915,21250,11243,10069,13688,7303,4524,39.9,3.104786545924968,0.9981728143179044,70.8663959246657,757.0779157297877,New York,Schenectady,1,10340,11024,38008,12702,21364,16644,8736,86806,56250,11827,129368,25515,67891,51408,31060,0.9521492348188452,0.04785076518115492,0.050417487569190365,0.0527441598649029,0.09085280045032366,0.08775682521812553,0.11909184726522187,0.1733933764893517,0.13890608875129,0.1705413265784783,0.06779247584201145,0.04850361197110424,0.0691296010536986,0.7337732352808248,0.0957109560119574,0.002059619196425689,0.04498234150939742,0.00042612810960531496,0.019782674664101288,0.0341354441739894,0.4871612765765126,0.5128387234234874,0.058218138853198875,0.05741753452606161,0.06299593886998574,0.06380945617014132,0.06697313455963534,0.1289231226151353,0.12212444232097774,0.1372003383198931,0.07259027782261449,0.06501036266084723,0.08837638733753866,0.04715172097647902,0.029209144967491586,0.19401444788441694,0.2068486724833474,0.7131625856084061,0.2383338024204897,0.4008631203677643,0.3122994652406417,0.05640386614412169,0.5604617679151359,0.3631773661408935,0.07636086594397061,0.8352627467184908,0.16473725328150926,0.43833732559415817,0.3319150584634853,0.2005384709748649
