,county_state,total_cases,total_fatalities,death_rate,total_tests,race_pop,race_pop_hispanic_or_latino_of_any_race,race_pop_white_alone,race_pop_black_or_african_american_alone,race_pop_american_indian_and_alaska_native_alone,race_pop_asian_alone,race_pop_native_hawaiian_and_other_pacific_islander_alone,race_pop_some_other_race_alone,race_pop_two_or_more_races,sex_age_pop,sex_age_pop_male,sex_age_pop_female,sex_age_pop_under_5,sex_age_pop_5_to_9,sex_age_pop_10_to_14,sex_age_pop_15_to_19,sex_age_pop_20_to_24,sex_age_pop_25_to_34,sex_age_pop_35_to_44,sex_age_pop_45_to_54,sex_age_pop_55_to_59,sex_age_pop_60_to_64,sex_age_pop_65_to_74,sex_age_pop_75_to_84,sex_age_pop_85_and_over,sex_age_median_age_in_years,sq_mi,obes_percent,health_ins_noninst_pop,health_ins_noninst_pop_cov_yes,health_ins_noninst_pop_private,health_ins_noninst_pop_public,health_ins_noninst_pop_cov_no,inc_hhlds,inc_hhlds_less_than_10_000,inc_hhlds_10_000_to_14_999,inc_hhlds_15_000_to_24_999,inc_hhlds_25_000_to_34_999,inc_hhlds_35_000_to_49_999,inc_hhlds_50_000_to_74_999,inc_hhlds_75_000_to_99_999,inc_hhlds_100_000_to_149_999,inc_hhlds_150_000_to_199_999,inc_hhlds_200_000_or_more,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,deaths_per_100_cases,cases_per_100_people,tests_per_100_people,pop_density,covid_severity,inc_hhlds_less_than_25_000,inc_hhlds_25_000_to_49_999,inc_hhlds_less_than_99_999,inc_hhlds_100_000_or_more,inc_hhlds_less_than_49_999,inc_hhlds_50_000_to_99_999,race_pop_other,race_pop_minority,sex_age_pop_0_to_44,sex_age_pop_45_to_74,sex_age_pop_75_and_over,sex_age_pop_0_to_64,sex_age_pop_65_and_over,sex_age_pop_0_to_35,sex_age_pop_35_to_59,sex_age_pop_60_to_84,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more,percent_inc_hhlds_less_than_25_000,percent_inc_hhlds_25_000_to_49_999,percent_inc_hhlds_less_than_99_999,percent_inc_hhlds_100_000_or_more,percent_inc_hhlds_less_than_49_999,percent_inc_hhlds_50_000_to_99_999,percent_race_pop_other,percent_race_pop_minority,percent_sex_age_pop_0_to_44,percent_sex_age_pop_45_to_74,percent_sex_age_pop_75_and_over,percent_sex_age_pop_0_to_64,percent_sex_age_pop_65_and_over,percent_sex_age_pop_0_to_35,percent_sex_age_pop_35_to_59,percent_sex_age_pop_60_to_84,county
47,"Solano County, California",7189.0,74.0,0.01029350396439004,164374,438530,114406,168870,59500,1258,65994,3928,1288,23286,438530,217931,220599,26706,27649,27594,26976,29952,63551,54436,58247,29377,29652,39080,17772,7538,37.9,821.752,0.083,426327,402631,307314,155354,23696,149067,6100,5323,9438,10274,15969,25215,21756,28449,14073,12470,77609,96029,33700,60730,49969,1.029350396439004,1.639340524023442,37.48295441588945,533.6524888287463,1,20861,26243,94075,42522,47104,46971,29760,269660,256864,156356,25310,374140,64390,202428,142060,86504,0.26088523020089843,0.3850819784279297,0.1356805691742868,0.0028686748911134928,0.15048913415273754,0.008957197911203339,0.002937085262125738,0.053100129979704924,0.4969580188356555,0.5030419811643445,0.060898912275100914,0.06304927827058583,0.06292385925706337,0.06151460561421111,0.06830091441862586,0.14491824960664038,0.1241328985474198,0.13282329601167536,0.06698971564089116,0.06761681070850341,0.08911590997195175,0.040526303787654205,0.017189245889676876,0.9444182517175784,0.05558174828242171,0.04092119650895235,0.035708775248713666,0.0633138119100807,0.06892202834966828,0.10712632574614098,0.16915212622512024,0.14594779528668314,0.1908470687677353,0.09440721286401416,0.08365365909289113,0.1399437836677467,0.17604835409580927,0.6310920592753594,0.2852542816317495,0.315992137763556,0.31509992151180344,0.0678630880441475,0.6149180215720703,0.5857387179896473,0.3565457323330217,0.057715549677331085,0.8531685403507172,0.14683145964928282,0.4616058194422274,0.3239459101999863,0.19725902446810936,Solano
48,"Sonoma County, California",9179.0,134.0,0.0145985401459854,189194,501317,132985,318237,7192,2068,19720,1406,2501,17208,501317,245196,256121,25736,28607,28944,29922,30140,65417,61766,66429,35686,37573,55520,23956,11621,41.7,1575.8729999999994,0.068,497067,462681,353511,179416,34386,189339,7132,6950,13121,13538,19516,32265,27194,33102,17769,18752,76753,102483,39929,56448,49937,1.4598540145985401,1.8309772060392928,37.739394435058045,318.12017846615817,1,27203,33054,119716,50871,60257,59459,23183,183080,270532,195208,35577,410220,91097,208766,163881,117049,0.2652712754604372,0.6348019317118709,0.014346212077388159,0.0041251343960009325,0.039336387954128825,0.002804612650279165,0.0049888593444866215,0.034325586405408164,0.4891037008519559,0.510896299148044,0.05133677892431336,0.05706369422939976,0.0577359235772974,0.059686785008288175,0.0601216396012902,0.1304902885798806,0.12320747152001628,0.13250897136941298,0.07118450002692908,0.07494858542598795,0.1107482890067562,0.04778613133007658,0.023180941400351474,0.9308222030430504,0.06917779695694946,0.0376678867005741,0.036706647864412516,0.06929898224877072,0.07150138112063548,0.10307437981609706,0.17040863213601,0.14362598302515595,0.17482927447594002,0.09384754329535913,0.09903928931704507,0.14367351681375734,0.17457576093673252,0.6322838929116558,0.2686768177712991,0.3182492777504899,0.31403461516116593,0.04624419279617487,0.36519806828812906,0.5396425814404857,0.38939034582908616,0.07096707273042806,0.8182846382628157,0.18171536173718425,0.4164351099204695,0.3269009429163583,0.2334830057628207,Sonoma
49,"Stanislaus County, California",17574.0,396.0,0.02253328781153977,177068,539301,245973,229796,14338,2600,28599,3711,908,13376,539301,266844,272457,39410,41234,41604,39283,37852,77347,67919,66531,33381,26970,39540,19925,8305,34.0,1496.016,0.09699999999999999,536175,501163,305445,246690,35012,172682,8860,8979,16576,17386,23456,32240,22512,25877,9042,7754,57387,75761,25101,49623,40569,2.2533287811539773,3.258662602146111,32.832870697439844,360.49146533192163,3,34415,40842,130009,34919,75257,54752,20595,309505,344649,166422,28230,471531,67770,276730,167831,86435,0.45609594641953205,0.4260997105512506,0.02658626629655796,0.0048210554031978435,0.053029755183098125,0.0068811294620258435,0.001683660886962939,0.02480247579737475,0.4947960415426635,0.5052039584573365,0.07307607440001039,0.07645823019056149,0.0771443034594781,0.07284058438608497,0.07018714966224797,0.14342083548890136,0.12593894689607474,0.12336524501159835,0.06189678862082585,0.05000917854778687,0.07331712717017028,0.03694597265719887,0.015399563509060804,0.9347004243017673,0.06529957569823286,0.05130818498743355,0.05199731297992842,0.09599147566046258,0.1006821788026546,0.13583349741142678,0.18670156704230892,0.13036680140373635,0.14985348791420067,0.052362145446543364,0.04490334835130471,0.19929697362782456,0.2365156762140813,0.7528810182879513,0.20221563336074397,0.4358126498419059,0.31706836844604536,0.03818832154956138,0.5739002894487494,0.639066124483359,0.3085883393503813,0.052345536166259664,0.8743373366635699,0.12566266333642995,0.5131271775872843,0.3112009805284989,0.16027227837515598,Stanislaus
50,"Sutter County, California",1804.0,12.0,0.006651884700665189,27298,95872,29354,44769,1793,676,14532,367,211,4170,95872,47789,48083,6614,7219,7031,6583,6204,13284,11641,11722,5701,5645,7826,4618,1784,35.7,602.53,0.121,94632,85514,52327,44432,9118,32360,1593,1561,3284,3286,4552,6202,3959,4862,1721,1340,56955,75716,26070,47280,37229,0.6651884700665189,1.881675567423231,28.473381174899863,159.11572867741026,1,6438,7838,24437,6583,14276,10161,5424,51103,58576,30894,6402,81644,14228,46935,29064,18089,0.30617907209612816,0.4669663718291055,0.01870201935914553,0.007051068090787717,0.15157710280373832,0.0038280206942590115,0.0022008511348464623,0.04349549399198932,0.4984667056074766,0.5015332943925234,0.0689878170894526,0.07529831441922563,0.07333736648865154,0.06866446929238985,0.06471128170894526,0.13855974632843793,0.12142231308411215,0.12226718958611482,0.059464702937249675,0.058880590787716965,0.08162967289719626,0.048168391188251,0.018608144192256343,0.9036478146927044,0.09635218530729564,0.0492274412855377,0.04823856613102597,0.1014833127317676,0.1015451174289246,0.14066749072929546,0.1916563658838072,0.1223423980222497,0.15024721878862793,0.05318294190358467,0.04140914709517923,0.19894932014833128,0.24221260815822002,0.7551606922126082,0.20343016069221265,0.4411619283065513,0.31399876390605685,0.05657543391188252,0.5330336281708945,0.6109813084112149,0.3222421562082777,0.06677653538050735,0.8515937917222964,0.1484062082777036,0.4895589953271028,0.30315420560747663,0.1886786548731642,Sutter
51,"Tehama County, California",872.0,8.0,0.009174311926605505,19866,63373,15623,43539,420,1013,964,17,24,1773,63373,31504,31869,3867,4283,4463,3872,3554,7538,7003,8006,4489,4333,7013,3481,1471,40.9,2949.137,0.08900000000000001,62838,58226,34534,33186,4612,24025,1658,1774,3749,2885,3363,4385,2530,2258,776,647,42899,58939,23126,41083,32444,0.9174311926605504,1.3759803070708347,31.34773483975825,21.488659224715576,1,7181,6248,20344,3034,13429,6915,2827,19834,34580,23841,4952,51408,11965,27577,19498,14827,0.2465245451532987,0.6870275985040948,0.006627428084515489,0.01598472535622426,0.015211525413030787,0.0002682530415161031,0.0003787101762580279,0.02797721427106181,0.4971202247013712,0.5028797752986287,0.061019677149574736,0.06758398687138055,0.07042431319331577,0.06109857510296182,0.05608066526754296,0.1189465545263756,0.11050447351395704,0.12633140296340714,0.07083458255092863,0.06837296640525145,0.11066226942073122,0.054928755148091465,0.023211777886481624,0.9266049205894522,0.07339507941054776,0.06901144640998959,0.07383975026014568,0.15604578563995838,0.12008324661810615,0.13997918834547346,0.18251821019771072,0.10530697190426637,0.09398543184183143,0.032299687825182104,0.02693028095733611,0.29889698231009365,0.2600624349635796,0.8467845993756503,0.12628511966701353,0.5589594172736733,0.2878251821019771,0.0446089028450602,0.3129724014959052,0.5456582456251085,0.3762012213403184,0.07814053303457308,0.8111971975446957,0.1888028024553043,0.4351537721111514,0.3076704590282928,0.2339639909740741,Tehama
52,"Trinity County, California",25.0,0.0,0.0,3634,12862,930,10607,87,574,179,158,27,300,12862,6582,6280,571,646,523,752,404,1057,1418,1661,1076,1365,2067,1055,267,51.8,3179.268,0.065,12691,11256,6521,7002,1435,5796,577,504,867,769,803,955,556,493,164,108,38497,54856,25964,50189,33409,0.0,0.1943710153941844,28.25377079769865,4.045585335995582,1,1948,1572,5031,657,3520,1511,1059,2255,5371,6169,1322,9473,3389,3953,4155,4487,0.0723060177266366,0.8246773441144456,0.006764111335717618,0.044627585134504745,0.013916964702223604,0.012284248172912456,0.002099206966257192,0.02332452184730213,0.5117400093298088,0.4882599906701913,0.04439433991603172,0.05022547037785725,0.04066241642046338,0.058466801430570675,0.0314103560877002,0.08218006530866118,0.1102472399315814,0.12914010262789613,0.08365728502565697,0.10612657440522467,0.16070595552791167,0.08202456849634583,0.02075882444409889,0.8869277440706013,0.1130722559293988,0.09955141476880608,0.08695652173913042,0.14958592132505175,0.13267770876466528,0.13854382332643206,0.1647688060731539,0.09592822636300898,0.08505866114561766,0.02829537612146308,0.018633540372670808,0.3360938578329883,0.2712215320910973,0.8680124223602484,0.11335403726708075,0.6073153899240856,0.2606970324361629,0.08233556212097652,0.17532265588555435,0.4175866894728658,0.4796299175866895,0.10278339294044472,0.7365106515316436,0.2634893484683564,0.3073394495412844,0.3230446275851345,0.3488570984294822,Trinity
53,"Tulare County, California",17406.0,286.0,0.016431115707227394,162667,460477,295149,133617,5870,2769,14800,584,877,6811,460477,230255,230222,38504,40849,40772,37292,33987,64943,57243,51482,23979,21035,29507,14406,6478,30.8,4824.379,0.109,456524,411745,202018,244422,44779,136106,9449,9406,17255,15152,19769,24041,15118,15304,5448,5164,47518,66651,20421,40208,35317,1.6431115707227395,3.7799933547169573,35.325760027102326,95.44793226236992,3,36110,34921,110190,20752,71031,39159,11041,326860,313590,126003,20884,410086,50391,256347,132704,64948,0.6409636094745231,0.2901708445807282,0.012747650805577694,0.006013329655987161,0.03214058465460816,0.0012682500971818351,0.0019045468068980644,0.014791183924495688,0.5000358324085676,0.4999641675914324,0.08361763996898867,0.08871018530784383,0.08854296740119484,0.08098558668511131,0.07380824666595726,0.14103418846109578,0.12431239779619828,0.11180145805327954,0.05207426212384115,0.0456808917709245,0.06407920482456235,0.03128495017123548,0.014068020769767002,0.9019131524301024,0.09808684756989773,0.0694238314255066,0.06910790119465711,0.1267761891466945,0.1113249966937534,0.14524708682938298,0.17663438790354574,0.11107519139494218,0.11244177332373298,0.04002762552716265,0.03794101656062187,0.2653079217668582,0.2565720835231364,0.8095895845884825,0.15246939885089564,0.5218800052899946,0.28770957929848795,0.023977310484562742,0.7098291554192717,0.6810112122863899,0.2736358167726075,0.045352970941002484,0.8905678242344351,0.10943217576556484,0.5566988144901917,0.2881881179733189,0.14104504676672233,Tulare
54,"Tuolumne County, California",269.0,4.0,0.01486988847583643,20986,53932,6527,43364,880,747,732,125,40,1517,53932,28102,25830,2389,2833,2220,2641,2726,6669,5563,6359,4214,4967,7859,3739,1753,48.4,2220.89,0.055999999999999994,50912,47997,33585,24538,2915,22427,1297,1450,2062,2346,2834,4045,3114,3038,886,1355,56493,80361,33685,54816,44713,1.4869888475836432,0.4987762367425647,38.911963212934815,24.283958232960657,1,4809,5180,17148,3924,9989,7159,2429,10568,25041,23399,5492,40581,13351,19478,16136,16565,0.12102276941333533,0.8040495438700586,0.01631684343247052,0.013850775050063043,0.013572647037009571,0.0023177334421122893,0.0007416747014759327,0.028128013053474742,0.5210635615219165,0.4789364384780835,0.04429652154565008,0.05252911073203293,0.04116294593191426,0.04896907216494845,0.05054513090558481,0.12365571460357487,0.10314840910776532,0.1179077356671364,0.0781354298004895,0.09209745605577394,0.14572053697248386,0.0693280427204628,0.03250389379218275,0.9427443431803896,0.05725565681961031,0.057832077406697276,0.06465421144156598,0.0919427475810407,0.10460605520131984,0.1263655415347572,0.18036295536629954,0.1388504927096803,0.13546172024791545,0.03950595264636377,0.060418245864359926,0.214429036429304,0.23097159673607706,0.7646140812413609,0.17496767289427922,0.44540063316538103,0.31921344807597984,0.04503819624712601,0.1959504561299414,0.4643069049914708,0.4338611584958837,0.10183193651264556,0.7524475265148706,0.24755247348512946,0.3611584958837054,0.29919157457539125,0.3071460357487206,Tuolumne
55,"Ventura County, California",14240.0,164.0,0.011516853932584269,344102,848112,360017,388301,13677,2299,60242,1406,1016,21154,848112,419588,428524,51709,53476,59175,57639,59428,112151,105619,116202,59504,49774,71153,35016,17266,37.9,1842.467,0.077,841489,763015,570372,277881,78474,271226,8653,7711,16744,17921,26844,42811,38297,51509,27073,33663,84017,110792,36891,57726,49285,1.151685393258427,1.6790235251947856,40.572707378270785,460.313264769464,1,33108,44765,158981,78582,77873,81108,25875,459811,499197,296633,52282,724677,123435,393578,281325,155943,0.4244922840379573,0.4578416529892279,0.016126407832927726,0.002710726885128379,0.07103071292470806,0.0016577999132190088,0.0011979549870771784,0.024942460429754558,0.4947318278717906,0.5052681721282095,0.06096954175863565,0.0630529930009244,0.06977262437036617,0.06796154281509989,0.07007093402758126,0.13223607259418568,0.12453425962608712,0.13701256437828965,0.07016054483370121,0.05868800347123965,0.08389575905069142,0.04128699983021111,0.020358160242986777,0.9067438790049543,0.09325612099504567,0.031903283608503606,0.028430165249644205,0.06173449448061764,0.0660740489481097,0.09897281234099976,0.15784253721988306,0.1411995900098073,0.1899117341257844,0.09981712667664604,0.12411420734000428,0.12206794333876544,0.16504686128910945,0.5861569318575652,0.28972886080243043,0.2871148046278749,0.2990421272296904,0.030508942215179125,0.5421583470107721,0.5885979681928802,0.34975687173392195,0.061645160073197876,0.8544590808761107,0.1455409191238893,0.4640637085667931,0.331707368838078,0.18387076235214211,Ventura
56,"Yolo County, California",3164.0,58.0,0.018331226295828063,68725,214977,67809,101274,5215,533,29360,919,258,9609,214977,104375,110602,12467,12618,13052,20389,30396,29455,24981,23778,11704,10696,14761,7050,3630,31.0,1014.732,0.08,213606,201043,153567,68326,12563,73510,5640,3773,6430,5442,7435,12203,8701,11053,5690,7143,65923,92571,32598,60255,49132,1.8331226295828065,1.4717853537820325,31.96853616898552,211.8559383167181,1,15843,12877,49624,16743,28720,20904,11319,113703,143358,60939,10680,189536,25441,118377,60463,32507,0.3154244407541272,0.4710922563809152,0.024258409039106508,0.00247933499862776,0.13657274964298508,0.00427487591695856,0.001200128385827321,0.04469780488145243,0.48551705531289396,0.5144829446871061,0.057992250333756636,0.058694651055694325,0.06071347167371392,0.09484270410322963,0.14139186982793508,0.13701465738195248,0.11620312870679188,0.11060718123334123,0.05444303344078669,0.04975415974732182,0.06866315931471739,0.032794205891793084,0.016885527288965797,0.9411861090044288,0.058813890995571286,0.07672425520337367,0.0513263501564413,0.08747109236838525,0.07403074411644674,0.10114270167324174,0.16600462522105836,0.11836484831995647,0.15036049517072508,0.07740443477077949,0.09717045299959187,0.21552169772820026,0.17517344578968844,0.6750646170589035,0.2277649299415045,0.3906951435178887,0.28436947354101483,0.05265214418286608,0.5289077436190849,0.6668527330830739,0.2834675337361671,0.04967973318075887,0.8816571075045238,0.11834289249547625,0.5506496043762821,0.28125334338091984,0.15121152495383228,Yolo
57,"Yuba County, California",1210.0,10.0,0.008264462809917356,20411,75493,20990,42085,2340,643,4977,292,126,4040,75493,38468,37025,6126,5796,5815,4955,5600,11930,9193,8410,4592,4001,5647,2311,1117,32.5,632.016,0.126,73339,67493,41668,34119,5846,26179,1289,1879,2835,2497,3956,4744,3264,3591,1450,674,52624,67391,23867,44748,38905,0.8264462809917356,1.6027976103744717,27.036943822606073,119.447925368978,1,6003,6453,20464,5041,12456,8008,5101,33408,49415,22650,3428,66418,9075,40222,22195,11959,0.2780390234856212,0.5574689044017326,0.0309962513080683,0.0085173459790974,0.06592664220523757,0.003867908282887155,0.001669028916588293,0.05351489542076749,0.5095571774866544,0.4904428225133456,0.08114659637317367,0.07677533016306147,0.07702700912667401,0.06563522445789675,0.07417906295947968,0.15802789662617725,0.12177287960473154,0.11140105705164716,0.06082683162677335,0.05299829123229968,0.0748016372378896,0.03061210973202813,0.014796073808167647,0.9202879777471741,0.07971202225282592,0.04923793880591314,0.07177508690171512,0.10829290652813324,0.09538179456816533,0.15111348791015694,0.18121395011268573,0.12468008709270788,0.13717101493563544,0.055387906337140455,0.025745826807746668,0.2293059322357615,0.2464952824783223,0.7816952519194774,0.19255892127277588,0.4758012147140838,0.30589403720539365,0.06756917859934032,0.44253109559826737,0.6545639993111945,0.3000278171486098,0.04540818354019578,0.8797901792219146,0.12020982077808536,0.5327911197064629,0.2940007682831521,0.1584120382022174,Yuba
